customer_id,gender,customer_type,age,travel_type,travel_class,flight_distance,campaign_name,flight_date,join_date,satisfaction,departure_delay,arrival_delay,Seat_comfort,Departure_convenience,Food_and_drink,Gate_location,Inflight_wifi,Inflight_entertainment,Online_support,Ease_of_booking,Onboard_service,Leg_room,Baggage_handling,Checkin_service,Cleanliness,Online_boarding
5a8aaeca-1a50-4ec3-aabc-25fa3fe12e47,Female,Loyal Customer,36,Personal Travel,Business,10345,Premium Perks,2024-12-28,2024-12-23,satisfied,0,-4,1,0,1,5,2,1,4,0,2,0,2,4,0,3
6808593f-dfed-4c43-a256-a6dc8f5486b7,Female,Loyal Customer,33,Personal Travel,Eco,7107,Premium Perks,2025-05-28,2025-03-09,satisfied,0,24,0,3,3,0,4,3,3,4,3,3,3,5,1,4
ee0caeb5-ecfe-4b99-a790-cebdbfddc3d9,Male,Loyal Customer,44,Business Travel,Eco,10531,Spring Saver,2024-11-13,2024-11-06,satisfied,0,28,5,5,4,4,5,4,5,1,5,2,4,5,5,4
ccc56569-f9e8-4369-a999-b735dd56cc94,Female,Loyal Customer,30,Business Travel,Eco,6556,Referral Boost,2024-03-17,2024-01-12,neutral,0,15,1,1,4,4,4,1,4,4,3,0,2,0,3,2
0658663a-698c-406f-a1a4-7e102d534dd0,Male,New Customer,51,Personal Travel,Eco,4919,Premium Perks,2025-10-15,2025-04-02,satisfied,201,199,3,1,2,0,4,3,4,5,1,4,1,4,0,0
c84a7b28-550a-4b46-acab-3301bc8f7d29,Male,New Customer,19,Personal Travel,Business,771,Spring Saver,2024-04-06,2023-11-29,neutral,0,21,4,0,1,1,1,3,4,3,2,1,2,5,0,0
dd334cc7-ab7f-489a-8d5f-4822696608aa,Female,New Customer,54,Personal Travel,Business,9423,Premium Perks,2025-09-29,2025-07-04,dissatisfied,148,156,4,0,2,0,4,2,2,0,4,3,4,1,5,3
28c13091-444d-410b-bf87-e362cf8d446a,Female,Loyal Customer,68,Business Travel,Business,11954,Premium Perks,2025-03-02,2025-02-02,neutral,0,-7,1,4,4,5,5,1,5,3,0,0,0,1,1,2
df465290-61ee-411a-9bac-27a7b386f7a4,Female,New Customer,58,Personal Travel,Business,10608,Festive Bonanza,2025-06-01,2025-03-15,neutral,0,4,0,1,5,1,1,4,3,3,2,1,5,4,4,3
33173470-38f1-4a81-b87f-2425dbccc477,Female,New Customer,57,Personal Travel,Eco,7769,Festive Bonanza,2024-05-11,2023-08-12,neutral,0,10,0,0,2,5,3,1,0,1,5,3,5,3,4,3
4e20fd1a-5983-46e3-b5d6-6ed4eb1fa9f2,Male,New Customer,49,Personal Travel,Eco,5541,Referral Boost,2025-08-07,2025-04-07,neutral,159,170,0,3,0,1,4,4,5,4,5,5,5,3,2,5
39118497-3a43-42ba-9f0f-06cbcb9bc326,Female,Loyal Customer,46,Business Travel,Business,3737,Festive Bonanza,2026-03-24,2025-04-10,dissatisfied,0,8,1,4,4,3,2,1,2,3,4,5,2,4,4,0
5408f9ac-6601-4dd0-b170-f437a8f7ef5a,Male,New Customer,46,Business Travel,Eco,6126,Spring Saver,2023-08-23,2023-07-31,satisfied,19,47,3,0,4,1,1,0,3,4,2,0,3,2,1,1
c5f8bc16-f786-4b50-91c5-8ef0dd463c09,Female,New Customer,44,Personal Travel,Eco,11529,Spring Saver,2024-09-20,2024-02-14,satisfied,130,139,0,4,0,3,3,5,1,1,1,5,3,0,5,5
6651529e-8268-490b-a438-25b559e4b671,Female,Loyal Customer,33,Business Travel,Business,1978,Referral Boost,2024-04-29,2024-02-14,neutral,0,-7,5,2,4,1,3,4,3,3,1,5,2,1,4,5
54c63cd8-8945-4f27-97fa-2d8dfb2ca025,Male,New Customer,74,Personal Travel,Eco,5236,Referral Boost,2025-06-27,2024-12-21,neutral,0,8,3,0,3,4,5,2,4,1,3,3,5,1,5,1
f86c2ca2-e085-46db-9d87-09660710d430,Male,New Customer,63,Business Travel,Business,6554,Premium Perks,2026-05-12,2025-07-11,dissatisfied,0,17,5,4,3,5,1,5,4,3,2,4,3,5,0,0
fbc9f87a-f668-4617-94a1-875d2db69edb,Female,Loyal Customer,64,Business Travel,Eco,1219,Festive Bonanza,2024-10-08,2024-01-31,dissatisfied,70,62,5,4,0,0,5,3,3,2,5,5,3,2,0,1
6f3f920c-98b8-44cc-9bc0-44fc09cb3942,Male,New Customer,66,Personal Travel,Business,10277,Referral Boost,2024-05-21,2024-02-04,satisfied,78,104,5,5,4,5,0,2,4,2,4,2,1,2,5,1
6fb78271-504d-481f-8953-5b63ba81edd9,Female,Loyal Customer,38,Personal Travel,Eco,9095,Premium Perks,2024-05-25,2024-04-06,satisfied,0,20,4,3,5,1,3,5,1,2,0,0,3,5,0,5
629c2ae3-1d9a-4659-82ec-9f2dfbf6e16f,Male,Loyal Customer,41,Personal Travel,Eco,7068,Spring Saver,2025-01-17,2024-10-25,neutral,0,25,5,3,1,5,5,3,2,3,5,1,5,1,0,4
0b5cea6a-4135-4e8c-b0a9-00ad939b462d,Female,New Customer,60,Personal Travel,Business,2843,Premium Perks,2025-12-11,2025-06-10,satisfied,0,3,1,1,2,0,4,3,1,0,2,5,1,2,3,4
ecf27e76-8519-4ff4-806e-d6e36fa17735,Male,Loyal Customer,54,Business Travel,Business,2561,Double Miles,2025-11-22,2025-01-13,satisfied,0,-7,4,1,4,2,1,4,0,2,2,0,4,3,0,4
f0b5156b-b82c-4074-afd5-dea589d7fd6c,Male,Loyal Customer,39,Personal Travel,Eco,3262,Festive Bonanza,2026-02-20,2025-03-30,satisfied,207,206,0,0,4,4,1,3,1,2,0,5,0,0,1,5
5d3d9e56-3270-44fa-abae-4f43bcae8081,Male,New Customer,22,Personal Travel,Business,1737,Referral Boost,2026-01-15,2025-02-08,dissatisfied,201,222,5,0,1,1,1,2,4,5,3,5,3,2,1,2
ebb7a385-aa0b-4b14-b2e9-702d11e9cdaa,Female,New Customer,37,Personal Travel,Business,9569,Double Miles,2025-03-15,2024-06-11,dissatisfied,0,-9,3,5,3,5,4,5,3,3,5,2,4,0,1,3
d9178793-a9d3-42e6-905c-c6869f871ce7,Male,Loyal Customer,79,Business Travel,Eco,4170,Spring Saver,2024-11-28,2024-03-25,satisfied,0,-1,3,0,1,3,2,5,3,0,2,1,2,2,4,2
81d2c7de-4ce1-4b90-a669-7833b841d0a0,Male,Loyal Customer,41,Personal Travel,Eco,2755,Spring Saver,2023-10-25,2023-10-17,dissatisfied,0,-8,3,0,3,4,4,0,5,1,1,3,3,5,3,1
6703b636-5380-4904-a88c-7015aab97e49,Female,Loyal Customer,67,Business Travel,Eco,2098,Referral Boost,2024-12-17,2024-03-09,dissatisfied,0,0,5,0,3,0,4,3,2,4,3,5,5,5,5,2
311c6eb6-2095-4ef6-8ded-f9fb4bb00f20,Female,Loyal Customer,72,Business Travel,Business,7383,Referral Boost,2025-11-02,2025-01-04,neutral,0,-7,0,4,4,4,5,4,1,3,3,5,1,2,2,4
ad64b56c-610f-4a3f-b0bb-ac67aa38d0a1,Male,New Customer,37,Business Travel,Business,8033,Premium Perks,2025-03-11,2024-06-03,neutral,0,11,5,5,4,2,4,3,4,0,3,5,1,5,2,3
91b0e1d9-9d92-42af-ac8d-0e44e71e43a6,Female,Loyal Customer,29,Personal Travel,Business,10213,Spring Saver,2025-06-24,2025-02-13,dissatisfied,0,11,1,4,3,1,5,0,4,2,3,1,0,2,1,1
001a9a8b-d56f-4350-8c45-9ce267f48ad5,Male,Loyal Customer,22,Business Travel,Eco,6963,Spring Saver,2024-11-30,2024-03-02,neutral,133,145,2,5,2,2,0,3,4,1,1,2,3,5,0,3
c9277d9b-6e0d-4648-b5ce-884149732d6c,Female,New Customer,20,Personal Travel,Eco,6859,Spring Saver,2024-07-11,2024-03-05,satisfied,48,50,1,0,5,4,2,0,4,4,5,3,5,3,3,0
77097749-527e-4cfa-a79a-c9aa9b4e2c24,Female,New Customer,35,Personal Travel,Eco,1338,Spring Saver,2025-04-30,2024-10-05,neutral,156,159,0,5,2,2,2,2,1,5,5,5,3,4,5,2
82dc4c8e-36b5-429a-acf5-e81e71316269,Male,New Customer,66,Personal Travel,Business,8672,Festive Bonanza,2024-09-12,2024-06-20,dissatisfied,182,180,5,1,5,5,0,2,5,2,2,1,2,0,3,3
cbc84759-f5b7-4cc7-a6b3-c944cb323e35,Female,Loyal Customer,77,Personal Travel,Business,1731,Festive Bonanza,2025-03-22,2024-07-14,dissatisfied,0,3,2,3,5,5,4,4,3,0,5,0,0,3,0,5
48a639d0-15b5-4908-a8aa-71582b70e525,Male,New Customer,58,Business Travel,Business,6027,Referral Boost,2025-09-13,2025-02-03,neutral,0,10,2,3,3,1,0,4,5,5,0,4,5,0,5,3
55cee5db-9e87-404c-a208-6977a9f25336,Male,Loyal Customer,38,Personal Travel,Business,1548,Double Miles,2025-04-28,2024-08-16,neutral,225,222,3,4,2,3,0,4,4,0,4,0,3,2,0,1
3c20592f-c04a-46c4-b3b6-3fe1d1843324,Male,Loyal Customer,40,Business Travel,Eco,1647,Double Miles,2024-07-20,2023-09-23,neutral,0,-4,3,5,3,5,0,2,1,3,4,5,4,2,5,3
32fa2de8-ce7a-47f6-b982-0cff4f77a665,Female,Loyal Customer,45,Personal Travel,Business,971,Double Miles,2025-11-29,2024-12-16,satisfied,0,1,5,3,4,2,5,3,1,1,2,0,0,5,5,5
fbe33b24-3eae-4032-8bd4-a9900640be0f,Female,Loyal Customer,43,Business Travel,Business,4578,Double Miles,2024-07-23,2023-11-04,dissatisfied,0,-3,2,3,1,0,0,4,4,0,2,5,2,4,3,0
12a4def0-c4bb-47a9-9988-68dd9c7c7377,Male,New Customer,37,Business Travel,Business,5187,Spring Saver,2024-08-28,2024-07-16,satisfied,50,60,0,1,4,4,0,5,1,2,5,5,0,0,4,0
935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,Male,New Customer,76,Personal Travel,Eco,382,Referral Boost,2025-05-03,2024-06-30,satisfied,0,22,0,4,2,5,2,2,4,5,4,0,3,2,3,4
7e8f8095-624c-49b6-b244-45a7b7e58481,Male,Loyal Customer,43,Personal Travel,Business,6446,Premium Perks,2024-10-07,2023-12-11,dissatisfied,0,7,3,1,4,0,2,5,5,4,0,3,1,1,1,3
b00805cc-a7f3-4ae9-a5c7-3c443e75c3b4,Female,Loyal Customer,64,Personal Travel,Business,10851,Premium Perks,2024-10-12,2024-05-18,dissatisfied,0,-2,3,0,0,3,1,2,0,1,4,0,1,1,2,2
c521bf2d-dc45-4539-803f-3538e4855aa1,Male,Loyal Customer,45,Business Travel,Business,970,Referral Boost,2023-08-25,2023-07-17,neutral,0,4,3,5,2,4,1,4,5,2,5,1,0,0,5,3
3805f907-6cd6-4193-8746-8f591b494e15,Male,New Customer,38,Personal Travel,Eco,4869,Referral Boost,2026-05-22,2025-05-30,satisfied,0,23,0,0,0,5,3,4,5,2,1,3,2,4,0,4
8498e113-b227-462c-b53d-4330cdda24ba,Male,Loyal Customer,20,Business Travel,Business,2442,Spring Saver,2024-09-09,2023-11-26,dissatisfied,0,-10,3,3,0,2,1,2,0,5,3,3,0,1,3,4
eadf5085-3fcb-4546-8eb2-25790cdb1ca4,Female,Loyal Customer,64,Business Travel,Eco,11611,Premium Perks,2025-01-16,2024-07-07,satisfied,0,23,2,4,1,3,1,3,2,2,2,5,2,0,0,5
cd29a36f-2222-42e1-b4da-aebf1f115b76,Female,New Customer,69,Business Travel,Business,9855,Festive Bonanza,2025-10-24,2025-05-01,dissatisfied,0,16,3,5,0,3,0,4,1,4,5,2,2,2,4,3
8f15ba58-fce6-4504-87f8-424daae65fc1,Female,New Customer,68,Personal Travel,Eco,10233,Premium Perks,2025-02-26,2024-07-07,dissatisfied,0,7,5,2,4,4,5,1,4,1,4,4,1,3,4,2
e4347d51-c158-4092-b335-cba3513a7052,Male,New Customer,66,Business Travel,Business,9188,Spring Saver,2025-05-06,2024-10-17,satisfied,51,61,4,2,5,3,0,4,5,3,4,4,0,0,4,1
e45b712e-b822-4688-90a4-44329cd6c852,Female,Loyal Customer,61,Business Travel,Eco,338,Premium Perks,2024-07-11,2024-06-20,neutral,0,11,3,2,0,3,4,2,4,1,2,3,2,4,0,2
8c41561b-e827-41b9-94a0-2e536d3ee1dc,Female,Loyal Customer,41,Personal Travel,Business,7105,Spring Saver,2025-04-14,2024-08-08,satisfied,0,10,2,4,4,3,4,0,4,3,5,2,2,4,1,2
dc8aee30-be60-43f7-a8be-9288e5af6e39,Male,New Customer,28,Personal Travel,Business,9902,Spring Saver,2025-02-24,2024-06-23,neutral,245,240,3,4,0,3,0,5,1,3,5,0,2,2,1,3
3f4b1a70-c074-418e-825a-609f7337c599,Female,Loyal Customer,75,Personal Travel,Business,5547,Festive Bonanza,2025-01-14,2024-07-15,satisfied,0,-7,5,2,0,5,2,2,0,2,1,0,2,4,5,2
c715b2b9-c40c-4d91-86fd-e062a33dc7af,Male,New Customer,65,Personal Travel,Business,10950,Referral Boost,2025-10-05,2025-04-25,dissatisfied,198,203,0,3,4,0,0,0,0,2,5,2,2,4,4,5
464c04af-3d3f-4799-a072-95e97c0e8cd8,Female,New Customer,49,Personal Travel,Eco,4317,Double Miles,2024-12-12,2024-08-20,satisfied,66,90,4,5,2,2,5,1,1,5,4,3,1,0,2,5
3c07c574-4925-4af1-b6aa-e05b13d5f2f7,Male,New Customer,67,Business Travel,Eco,10703,Festive Bonanza,2024-07-07,2024-06-18,dissatisfied,136,160,1,0,5,2,0,3,0,4,0,4,4,4,3,0
8a476a87-e49d-481d-91d8-7c6455fa1ab8,Male,Loyal Customer,57,Business Travel,Eco,11998,Festive Bonanza,2024-08-21,2024-02-09,dissatisfied,0,8,0,1,5,5,3,5,5,2,2,2,5,3,4,4
620e99d3-3b33-43d8-a69c-d696236c7b87,Female,New Customer,55,Business Travel,Business,5847,Double Miles,2024-01-14,2023-09-13,satisfied,224,240,1,0,1,1,3,5,3,1,1,1,4,3,1,2
10714d51-36c5-4dac-b4d7-e28e271e3ee2,Male,Loyal Customer,46,Personal Travel,Eco,7598,Spring Saver,2025-04-30,2025-01-02,neutral,40,52,4,0,0,0,5,4,4,4,2,4,2,0,0,5
7746d0ba-8ae8-405b-94b4-a48268586eba,Female,New Customer,79,Business Travel,Business,7441,Double Miles,2024-07-01,2024-05-30,neutral,0,12,1,3,5,3,3,1,5,1,3,5,3,4,5,5
6b8e869f-d538-4b0e-b4f3-193c0ff0a55c,Female,New Customer,35,Business Travel,Business,9427,Premium Perks,2025-02-18,2024-05-30,dissatisfied,0,6,5,1,1,1,2,0,3,0,0,0,1,4,1,1
f2311f17-9586-4a76-8511-55ffe7a37e81,Male,Loyal Customer,41,Business Travel,Business,9209,Festive Bonanza,2025-04-18,2024-05-10,satisfied,0,25,0,5,4,3,0,4,3,2,0,0,2,2,0,2
c3fe0183-e172-4725-9b52-ca5805000bc6,Female,Loyal Customer,32,Personal Travel,Business,9210,Double Miles,2025-12-07,2025-01-03,satisfied,226,225,4,2,0,5,3,2,4,0,1,1,4,0,3,2
f1578470-0182-47c4-ba1b-58066160a6b4,Male,Loyal Customer,40,Personal Travel,Eco,3996,Premium Perks,2025-03-26,2024-10-02,dissatisfied,0,6,4,2,4,4,0,3,2,0,3,0,5,0,4,3
da7b9095-63d6-4a39-80e3-befd4c71e0fe,Female,Loyal Customer,71,Business Travel,Business,5623,Premium Perks,2024-07-21,2024-04-11,dissatisfied,109,114,3,0,2,1,5,2,3,0,3,0,4,1,4,4
89c8d2ab-6b44-4a8d-95f2-5073f41402b1,Female,New Customer,26,Personal Travel,Business,3437,Referral Boost,2025-10-19,2025-06-04,satisfied,0,-10,2,5,5,0,3,4,4,4,1,0,3,1,2,3
9a6ec2f5-ccc4-4903-8bcf-53a1bc10fa52,Female,Loyal Customer,38,Personal Travel,Business,11715,Double Miles,2026-02-03,2025-02-12,dissatisfied,174,165,2,2,4,0,0,5,5,1,4,3,4,1,5,4
45df16b6-382c-443f-bcfc-9b793875394c,Female,New Customer,53,Business Travel,Business,4693,Festive Bonanza,2026-05-12,2025-06-09,dissatisfied,0,-10,1,2,0,2,5,0,3,5,3,4,2,0,3,1
560c95ee-638c-454c-876e-2bba7c5308bf,Male,New Customer,72,Business Travel,Business,3427,Premium Perks,2025-05-21,2024-06-15,dissatisfied,0,22,0,3,1,3,2,5,4,1,2,5,0,1,4,5
b963f37f-6781-4c1f-8c53-0e36addc3e13,Female,New Customer,75,Personal Travel,Eco,2766,Festive Bonanza,2025-02-06,2024-12-13,neutral,0,-7,3,0,5,3,2,4,3,4,3,2,0,2,0,0
20ac3703-eb67-446a-b7a6-e17cd72b6108,Male,New Customer,20,Business Travel,Business,8880,Premium Perks,2024-03-01,2023-11-18,neutral,0,11,4,1,1,3,4,3,3,1,3,1,0,4,3,1
64de82e6-e82c-4d7b-86e7-45f988bc539c,Male,Loyal Customer,34,Personal Travel,Business,5890,Spring Saver,2025-06-28,2024-11-07,dissatisfied,58,85,1,3,1,0,1,0,1,2,4,2,2,4,4,3
157d94a1-06f0-48ff-a9ba-5a27907bfe36,Female,Loyal Customer,71,Business Travel,Eco,10115,Premium Perks,2025-05-18,2024-10-14,satisfied,0,10,0,0,5,1,1,0,1,4,3,3,0,2,5,0
7631de9d-dde9-4863-a2bd-33886db99102,Female,Loyal Customer,22,Business Travel,Business,7757,Festive Bonanza,2025-01-08,2024-11-23,dissatisfied,0,22,5,5,5,5,1,5,1,5,4,5,2,5,5,4
53cd6268-610c-4373-8299-9aa40cdf742b,Female,Loyal Customer,65,Business Travel,Business,6674,Referral Boost,2024-06-27,2023-12-01,dissatisfied,0,7,4,1,2,3,3,5,0,3,2,3,2,1,5,0
c2dff335-5666-4f9f-93ac-2ab974672cd9,Female,Loyal Customer,40,Personal Travel,Business,9261,Double Miles,2024-01-12,2023-12-24,neutral,254,277,5,1,1,5,3,3,2,4,2,4,1,0,2,2
f3821cfd-c083-473a-873b-d358610e6a64,Male,New Customer,25,Personal Travel,Business,3412,Spring Saver,2026-01-28,2025-05-26,neutral,146,171,1,5,3,5,0,2,0,2,3,1,5,4,5,3
14f7ce8d-d5bc-48d0-8094-dded6bebac31,Female,Loyal Customer,45,Personal Travel,Eco,3783,Premium Perks,2025-07-29,2025-04-19,dissatisfied,0,25,3,1,2,4,1,3,1,2,5,4,2,0,4,2
0d557b61-8a17-4dfe-bfc0-0dc804f64d86,Female,New Customer,71,Business Travel,Business,8127,Premium Perks,2025-04-03,2024-07-12,neutral,0,15,2,1,2,0,0,4,0,2,3,3,4,5,2,2
c7fee39f-1190-4938-a66f-d7f739669fa7,Female,New Customer,34,Business Travel,Eco,4569,Spring Saver,2024-11-01,2024-04-09,neutral,0,0,4,3,4,3,4,2,1,3,0,1,0,1,1,4
f319c125-07f1-44f9-8115-6d6d0a4e5b70,Female,Loyal Customer,58,Business Travel,Business,2113,Festive Bonanza,2025-01-10,2024-11-30,neutral,291,287,0,0,5,1,4,0,4,3,4,2,2,4,2,3
9f0fda8d-0537-4ff6-96d7-b3b833094d35,Female,New Customer,72,Business Travel,Business,6497,Premium Perks,2024-11-19,2024-01-21,satisfied,280,270,4,4,5,3,1,3,1,3,4,4,0,2,5,3
ab61a7b1-793b-4c32-a050-04943d114802,Male,Loyal Customer,64,Personal Travel,Eco,11746,Referral Boost,2024-05-21,2023-11-08,neutral,0,-5,4,3,1,4,1,3,2,1,0,0,4,3,4,4
770c7798-37cc-463b-b2a0-345990604f62,Male,Loyal Customer,74,Personal Travel,Eco,10065,Festive Bonanza,2024-09-30,2023-10-09,satisfied,0,14,5,4,4,3,2,2,5,3,3,3,5,2,3,0
2af43ab7-5e6f-4a07-8453-6f1d41992fdf,Male,New Customer,44,Personal Travel,Business,405,Referral Boost,2025-04-28,2025-01-06,satisfied,171,169,0,5,2,5,3,5,4,5,4,0,2,1,1,2
b7e6427c-bf78-4e3f-b6b7-51f79b749245,Male,Loyal Customer,49,Personal Travel,Business,11165,Spring Saver,2025-03-13,2024-10-25,dissatisfied,90,103,0,0,3,3,0,2,4,4,5,0,0,0,2,3
f6f7f0cc-29ec-4e49-91bd-b8c0c71d5e60,Male,Loyal Customer,57,Personal Travel,Eco,4054,Double Miles,2024-04-20,2023-10-09,dissatisfied,0,-8,2,5,0,1,4,5,0,0,1,2,0,4,0,4
edcb8cb6-0692-4c63-9424-aed51bac5c15,Male,Loyal Customer,66,Business Travel,Eco,9491,Festive Bonanza,2025-02-10,2024-03-10,neutral,298,291,4,0,0,2,1,3,3,1,0,2,2,3,2,5
f54ad0a2-e874-46d7-ad66-a1bd93676a02,Female,Loyal Customer,76,Business Travel,Eco,3172,Referral Boost,2024-10-13,2024-03-11,neutral,0,-1,2,5,0,0,0,2,4,0,4,2,5,4,5,2
32c5bd89-b70b-4420-b104-3785658b2523,Female,Loyal Customer,37,Personal Travel,Business,7462,Premium Perks,2024-07-27,2024-04-29,neutral,0,1,3,3,1,5,2,0,4,5,2,1,2,2,1,3
a092f52a-d4a0-47a7-b0cc-1b3b9793b9b4,Female,New Customer,70,Personal Travel,Business,10770,Spring Saver,2024-01-14,2023-09-10,satisfied,0,8,4,2,3,0,5,0,4,0,3,5,4,5,2,0
4d3485c5-c5c1-4eb4-b27b-3d901a16342c,Male,Loyal Customer,22,Business Travel,Eco,8258,Double Miles,2024-08-18,2024-01-17,satisfied,211,208,1,5,3,0,4,3,5,5,2,5,4,3,4,1
1efd76e9-ce37-44af-99b4-9350af2b99b4,Female,New Customer,79,Personal Travel,Eco,5988,Referral Boost,2025-12-07,2025-05-03,dissatisfied,0,-4,1,0,1,5,1,4,3,5,0,4,1,1,3,0
0a8381be-c85a-4a46-90e0-f4a0fbdd3933,Male,New Customer,51,Personal Travel,Business,8599,Premium Perks,2025-12-13,2025-03-22,satisfied,0,9,1,3,1,5,5,1,2,2,4,5,3,2,0,5
5eddbbbf-a959-4663-adaa-2e688861fe18,Male,Loyal Customer,47,Business Travel,Business,3049,Premium Perks,2025-02-23,2024-04-07,dissatisfied,0,14,5,2,5,2,1,0,0,5,0,2,3,2,3,1
033d2bce-575a-4d2c-a5c5-650c8186a576,Male,New Customer,70,Business Travel,Eco,4957,Referral Boost,2024-05-27,2023-09-04,satisfied,0,25,2,4,2,5,3,1,5,0,4,3,0,0,4,3
1b049863-7d7d-4bed-9284-476c6b88f83d,Female,New Customer,18,Personal Travel,Eco,8017,Premium Perks,2025-07-24,2025-05-02,neutral,253,267,3,0,4,5,1,5,5,0,1,1,2,5,1,2
e43e4288-a2b5-4498-9cb8-5aedf5f62c97,Female,Loyal Customer,21,Business Travel,Business,3876,Spring Saver,2025-03-11,2024-06-13,dissatisfied,0,12,2,0,2,1,2,3,0,2,0,0,1,1,3,4
6f7c15ea-272a-4d8e-b512-2df875b17a55,Female,New Customer,49,Business Travel,Business,5366,Double Miles,2025-08-05,2025-04-16,dissatisfied,0,-1,0,0,5,4,2,1,2,4,1,2,5,1,0,2
a6846099-f729-4951-8591-31d2bbda0242,Male,New Customer,55,Business Travel,Business,11078,Festive Bonanza,2024-10-29,2023-11-26,neutral,218,213,2,3,2,4,5,2,1,5,0,2,5,2,5,1
89c5b31a-eb6c-4016-8ee6-24d09dac6e83,Female,Loyal Customer,42,Personal Travel,Eco,494,Spring Saver,2024-05-24,2024-02-07,dissatisfied,132,161,0,3,3,0,5,4,0,1,2,4,1,4,1,2
d36357b6-6f81-4f4f-b701-f7bb7bc67e1f,Male,Loyal Customer,77,Personal Travel,Eco,5938,Spring Saver,2025-06-27,2025-03-05,neutral,97,101,4,3,1,1,5,2,1,0,4,3,5,4,2,5
da09dfa0-5282-4d80-84b5-91f797ac6aa8,Male,New Customer,72,Personal Travel,Eco,3274,Spring Saver,2025-06-08,2025-01-30,satisfied,251,260,5,5,1,0,0,5,5,4,4,4,0,1,3,4
4767d76c-162f-4a24-af43-613cd4aac9a3,Male,Loyal Customer,52,Business Travel,Business,5259,Festive Bonanza,2024-04-11,2024-01-19,dissatisfied,41,35,4,0,3,3,3,2,1,0,4,4,1,3,0,4
76f72255-c01f-46bf-be6d-d58b7367c28d,Male,Loyal Customer,63,Personal Travel,Eco,6321,Referral Boost,2025-07-02,2025-05-27,dissatisfied,127,139,0,1,1,0,0,4,4,0,5,2,4,2,5,0
561e16d1-6105-416b-ab0e-664e9c3eb2d5,Male,Loyal Customer,40,Business Travel,Business,8343,Referral Boost,2024-12-12,2024-09-27,neutral,143,162,2,5,0,5,0,4,4,4,5,3,4,0,4,1
2e8d0e87-5334-40e6-99d8-0b8d7e8adee7,Male,New Customer,71,Business Travel,Business,4584,Festive Bonanza,2024-01-01,2023-08-04,satisfied,0,3,5,0,5,2,1,2,5,1,1,3,2,3,1,0
4223623b-cc3e-4dde-9ad5-cf06364d7c87,Male,New Customer,72,Personal Travel,Business,3830,Referral Boost,2025-01-08,2024-07-25,satisfied,184,202,5,2,5,5,3,2,4,0,0,5,0,2,2,1
b380c73a-989d-4d4a-a15c-a6664797b2c9,Female,New Customer,68,Personal Travel,Eco,4436,Festive Bonanza,2025-03-22,2024-04-02,satisfied,16,44,5,0,1,4,4,0,4,4,4,1,0,4,4,1
8441aefd-0299-436a-8e48-522346b98991,Male,New Customer,18,Personal Travel,Eco,1976,Festive Bonanza,2026-03-31,2025-05-26,satisfied,0,-10,5,0,2,0,2,4,2,4,4,2,1,3,0,5
680bac63-b856-4035-bdc9-829015eabb27,Male,Loyal Customer,74,Business Travel,Eco,10013,Referral Boost,2024-03-10,2023-12-08,neutral,0,19,0,2,3,2,5,0,5,4,2,2,1,0,4,2
b0cbc61f-3d85-4e89-8217-14298e200724,Female,Loyal Customer,57,Personal Travel,Eco,7001,Double Miles,2024-09-21,2024-07-26,dissatisfied,54,63,2,1,5,5,3,0,3,3,3,0,0,4,1,1
72bb912d-7da6-4785-b63b-4dc3a559e463,Male,New Customer,76,Business Travel,Eco,10161,Spring Saver,2025-02-22,2024-07-16,neutral,116,135,4,2,2,2,5,5,2,5,3,2,3,3,2,1
38ba8abc-4b53-45e5-97d2-582e046a0df5,Male,Loyal Customer,19,Personal Travel,Eco,9477,Premium Perks,2025-11-09,2025-03-19,dissatisfied,0,8,0,0,3,3,1,4,0,3,0,1,1,4,4,5
a9f948b2-4e63-44bb-be49-3f43b118f68d,Male,New Customer,61,Business Travel,Eco,3812,Double Miles,2024-11-30,2024-05-22,satisfied,0,1,2,3,0,3,5,4,1,0,2,4,1,3,1,4
87ea7ff5-8db0-4746-b927-99735e781fd7,Female,New Customer,78,Personal Travel,Business,3540,Spring Saver,2025-03-25,2024-10-06,dissatisfied,0,1,2,5,2,0,4,2,1,5,5,3,1,3,2,0
8ce6424d-bef5-4fe6-bf23-3d5f6cedd15d,Female,New Customer,40,Business Travel,Eco,7685,Premium Perks,2025-03-17,2024-04-05,neutral,0,25,0,5,5,0,2,5,2,5,4,0,5,4,3,4
455ac762-7428-4656-b3ee-4d3b5a104129,Male,New Customer,27,Personal Travel,Business,3246,Premium Perks,2024-12-28,2024-03-25,dissatisfied,0,-6,4,3,5,3,1,4,3,3,0,3,0,4,5,5
b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,Male,Loyal Customer,73,Business Travel,Eco,2037,Festive Bonanza,2025-01-17,2024-03-07,dissatisfied,265,281,1,5,0,5,2,4,4,5,1,1,2,0,5,4
892e6161-be2d-440a-9e9b-23bc50c7c006,Female,New Customer,29,Business Travel,Business,8690,Premium Perks,2024-09-10,2023-12-09,neutral,196,196,4,2,4,1,2,4,2,2,4,4,0,2,3,2
3764fbda-3108-4448-af65-fafab0ae8f08,Male,Loyal Customer,70,Personal Travel,Business,3050,Premium Perks,2025-12-25,2025-02-24,neutral,0,18,5,5,5,1,0,3,2,1,2,2,4,4,4,1
